KELVIN_INVERTER,108404.4,2024-07-18 17:21:14.594727
REFINED_DIAMOND,725000.0333333333,2024-07-18 17:21:14.594727
HAZMAT_ENDERMAN,777.1146627565981,2024-07-18 17:21:14.594727
FLAWED_OPAL_GEM,419.07667486735636,2024-07-18 17:21:14.594727
LUXURIOUS_SPOOL,1.7,2024-07-18 17:21:14.594727
ENCHANTMENT_CAYENNE_3,0.0,2024-07-18 17:21:14.594727
PORK,22.681077628530844,2024-07-18 17:21:14.594727
ENCHANTMENT_CAYENNE_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_CAYENNE_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_1,0.0,2024-07-18 17:21:14.594727
HONEY_JAR,74.8,2024-07-18 17:21:14.594727
PET_CAKE,20866.2,2024-07-18 17:21:14.594727
ULTIMATE_CARROT_CANDY,2736292.395121951,2024-07-18 17:21:14.594727
SOLAR_PANEL,341003.9080291971,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_ASPECT_1,0.0,2024-07-18 17:21:14.594727
LOG_2:1,2.6,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_CACTUS_5,232377.10606060608,2024-07-18 17:21:14.594727
UNDEAD_CATALYST,1603.8,2024-07-18 17:21:14.594727
ENCHANTED_SNOW_BLOCK,577.3992263241258,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_CACTUS_4,111549.09999999999,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_CACTUS_3,3225.6471153846146,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_CACTUS_2,7470.5,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_ASPECT_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_ASPECT_3,475887.11655629135,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_CACTUS_1,8667.14191419142,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_5,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_4,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_3,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_7,138483374.025,2024-07-18 17:21:14.594727
ENCHANTMENT_ENDER_SLAYER_6,1411002.501953125,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_1,0.0,2024-07-18 17:21:14.594727
DUNGEON_DECOY,1.0005945767394373,2024-07-18 17:21:14.594727
REFINED_TUNGSTEN,2310635.6462962967,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_5,0.0,2024-07-18 17:21:14.594727
JERRY_BOX_GOLDEN,1019002.0496919918,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_4,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_3,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_BIG_BRAIN_4,525005.1,2024-07-18 17:21:14.594727
ENCHANTMENT_BIG_BRAIN_5,80000000.00434782,2024-07-18 17:21:14.594727
ENCHANTMENT_BIG_BRAIN_3,24000003.5,2024-07-18 17:21:14.594727
ENCHANTED_CARROT_ON_A_STICK,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_7,6384685.993103448,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_6,400.0,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_MELON_5,488703.5588235294,2024-07-18 17:21:14.594727
FLY_SWATTER,509164.86950000003,2024-07-18 17:21:14.594727
DERELICT_ASHE,1183.632648111676,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_3,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_7,89665256.90000002,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_5,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_SHARPNESS_6,1700933.788148148,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_4,0.0,2024-07-18 17:21:14.594727
ENCHANTED_ACACIA_LOG,2390.7243521953187,2024-07-18 17:21:14.594727
ENCHANTMENT_MANA_STEAL_1,10256.7788,2024-07-18 17:21:14.594727
ENCHANTMENT_MANA_STEAL_2,19680.8,2024-07-18 17:21:14.594727
ENCHANTMENT_THUNDERLORD_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_MANA_STEAL_3,32708.192996108948,2024-07-18 17:21:14.594727
SAND,11.81065943402392,2024-07-18 17:21:14.594727
PLASMA_BUCKET,13730140.698630137,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_MELON_3,46429.66785714286,2024-07-18 17:21:14.594727
ANCIENT_CLAW,173.411828009828,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_7,15000.950000000003,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_MELON_4,142834.64444444442,2024-07-18 17:21:14.594727
ENCHANTED_GHAST_TEAR,477.1923074554719,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_6,290368.86428571434,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_5,2583564.5642424244,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_MELON_1,19916.583268482493,2024-07-18 17:21:14.594727
ENCHANTED_COCOA,559.5896584196558,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_MELON_2,15001.78907103825,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_4,1266076.0032894737,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_3,510036.41949999996,2024-07-18 17:21:14.594727
AMBER_MATERIAL,1521000.3999999997,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_2,246022.7361702128,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_1,109144.6143847487,2024-07-18 17:21:14.594727
CARROT_BAIT,46.417293298596285,2024-07-18 17:21:14.594727
FINE_TOPAZ_GEM,20326.21029293471,2024-07-18 17:21:14.594727
FINE_RUBY_GEM,18365.31993425829,2024-07-18 17:21:14.594727
HYPERGOLIC_IONIZED_CERAMICS,2250.416670752636,2024-07-18 17:21:14.594727
HAY_BLOCK,45.688245850357795,2024-07-18 17:21:14.594727
ENCHANTED_ROTTEN_FLESH,749.63559145141,2024-07-18 17:21:14.594727
ENCHANTED_GRILLED_PORK,128235.88700906343,2024-07-18 17:21:14.594727
WISHING_COMPASS,0.2,2024-07-18 17:21:14.594727
ENCHANTED_ANCIENT_CLAW,2919.521283388794,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_1,29251.802702702702,2024-07-18 17:21:14.594727
FULL_CHUM_BUCKET,7183.470598952403,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_3,30001.0,2024-07-18 17:21:14.594727
OVERGROWN_GRASS,40375356.870000005,2024-07-18 17:21:14.594727
PUMPKIN_BOMB,5777.6416310607465,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_2,40006.4,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_COMBO_1,1.6,2024-07-18 17:21:14.594727
SOULFLOW_ENGINE,21855449.00526316,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_COMBO_2,0.2,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_COMBO_5,42372.10357142857,2024-07-18 17:21:14.594727
PET_ITEM_TOY_JERRY,6212.272027972028,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_COMBO_3,5000.0,2024-07-18 17:21:14.594727
ENCHANTED_LAVA_BUCKET,135270.76878980894,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_COMBO_4,1202.7266666666667,2024-07-18 17:21:14.594727
BUBBA_BLISTER,409486.77035040426,2024-07-18 17:21:14.594727
RAW_FISH:3,8.2,2024-07-18 17:21:14.594727
ENCHANTED_UMBER,12961.595926148906,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_9,50000.72173913044,2024-07-18 17:21:14.594727
ENCHANTMENT_STRONG_MANA_8,800015.8200000001,2024-07-18 17:21:14.594727
ROUGH_AQUAMARINE_GEM,2.201587499687992,2024-07-18 17:21:14.594727
DIAMOND_ATOM,206.3,2024-07-18 17:21:14.594727
RAW_FISH:2,15.213884837751966,2024-07-18 17:21:14.594727
RAW_FISH:1,5.014833321924841,2024-07-18 17:21:14.594727
PRECURSOR_GEAR,475736.17057522124,2024-07-18 17:21:14.594727
GOBLIN_EGG_RED,6511.90198321693,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_WARTS_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_WARTS_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_WARTS_3,1.8,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_WARTS_4,18.347457627118644,2024-07-18 17:21:14.594727
ENCHANTMENT_TURBO_WARTS_5,10000.3,2024-07-18 17:21:14.594727
WHALE_BAIT,2398.674515329364,2024-07-18 17:21:14.594727
SPONGE,37.436055915690986,2024-07-18 17:21:14.594727
ENCHANTED_DARK_OAK_LOG,732.0046628470692,2024-07-18 17:21:14.594727
FLAWLESS_TOPAZ_GEM,1180330.6759103641,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_5,300000.85161290324,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_4,80000.2,2024-07-18 17:21:14.594727
CAPSAICIN_EYEDROPS_NO_CHARGES,1306516.8165289257,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_7,227281.17272727273,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_6,199953.39999999997,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_9,650017.4800000001,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_4,500.2,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_3,0.4,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_8,600006.6,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_5,5100.703225806452,2024-07-18 17:21:14.594727
ENCHANTED_RAW_CHICKEN,574.776955654303,2024-07-18 17:21:14.594727
ENCHANTED_WATER_LILY,1600.2,2024-07-18 17:21:14.594727
RED_SCARF,582376.1031914894,2024-07-18 17:21:14.594727
LOG:1,7.301731295439286,2024-07-18 17:21:14.594727
TITANIUM_ORE,113.40133548761085,2024-07-18 17:21:14.594727
BLUE_SHARK_TOOTH,55715.3,2024-07-18 17:21:14.594727
ROBOTRON_REFLECTOR,185225.8,2024-07-18 17:21:14.594727
CHILI_PEPPER,6162.8,2024-07-18 17:21:14.594727
LOG:3,7.0,2024-07-18 17:21:14.594727
LOG:2,1.0,2024-07-18 17:21:14.594727
SIL_EX,13522037.488888891,2024-07-18 17:21:14.594727
ENCHANTED_CACTUS,122671.5,2024-07-18 17:21:14.594727
SALT_CUBE,440.4,2024-07-18 17:21:14.594727
ONYX,0.1,2024-07-18 17:21:14.594727
ENCHANTED_SULPHUR,1555.3745156532261,2024-07-18 17:21:14.594727
ENCHANTED_COOKED_SALMON,244966.73642384107,2024-07-18 17:21:14.594727
ENCHANTED_SEEDS,460.9045582576185,2024-07-18 17:21:14.594727
ENCHANTED_BONE_MEAL,2.7,2024-07-18 17:21:14.594727
ENCHANTMENT_EXPERIENCE_5,21000000.1,2024-07-18 17:21:14.594727
ENCHANTED_BONE_BLOCK,48201.4,2024-07-18 17:21:14.594727
OMEGA_EGG,290382.76004728134,2024-07-18 17:21:14.594727
SMALL_ENCHANTED_CHEST,87.33045149583363,2024-07-18 17:21:14.594727
PURPLE_CANDY,23550.412036868172,2024-07-18 17:21:14.594727
ENCHANTMENT_EXPERIENCE_2,0.0,2024-07-18 17:21:14.594727
POLISHED_PUMPKIN,245529.20646950093,2024-07-18 17:21:14.594727
ENCHANTMENT_EXPERIENCE_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_EXPERIENCE_4,359440.39999999997,2024-07-18 17:21:14.594727
ENCHANTMENT_EXPERIENCE_3,0.0,2024-07-18 17:21:14.594727
ENCHANTED_GOLD_BLOCK,99324.58714637146,2024-07-18 17:21:14.594727
FINE_OPAL_GEM,37514.189976133646,2024-07-18 17:21:14.594727
ENCHANTED_FLINT,4999.100852180528,2024-07-18 17:21:14.594727
SCORCHED_POWER_CRYSTAL,2038758.5512635377,2024-07-18 17:21:14.594727
REHEATED_GUMMY_POLAR_BEAR,46912.5,2024-07-18 17:21:14.594727
SCARF_FRAGMENT,50.2,2024-07-18 17:21:14.594727
FURBALL,13002.860798122065,2024-07-18 17:21:14.594727
ESSENCE_SPIDER,873.9,2024-07-18 17:21:14.594727
ENCHANTED_CLAY_BALL,450.117127182766,2024-07-18 17:21:14.594727
GLOWSTONE_DUST,9.08818162056107,2024-07-18 17:21:14.594727
FLYCATCHER_UPGRADE,25314019.237647064,2024-07-18 17:21:14.594727
PERFECT_AMETHYST_GEM,12528571.804761905,2024-07-18 17:21:14.594727
IMPLOSION_SCROLL,252319539.76999998,2024-07-18 17:21:14.594727
CROPIE,24229.3,2024-07-18 17:21:14.594727
FTX_3070,184203.16428571427,2024-07-18 17:21:14.594727
PET_ITEM_VAMPIRE_FANG,1500.2386363636367,2024-07-18 17:21:14.594727
ENDSTONE_GEODE,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_PALEONTOLOGIST_5,25260091.733333334,2024-07-18 17:21:14.594727
GREAT_CARROT_CANDY,161236.5,2024-07-18 17:21:14.594727
ENCHANTMENT_MANA_VAMPIRE_10,297876.77339449537,2024-07-18 17:21:14.594727
ENCHANTED_BONE,1291.1286949666164,2024-07-18 17:21:14.594727
LAVA_WATER_ORB,1525005.0,2024-07-18 17:21:14.594727
OPTICAL_LENS,677.4,2024-07-18 17:21:14.594727
ENCHANTMENT_PALEONTOLOGIST_3,462333.592,2024-07-18 17:21:14.594727
ENCHANTMENT_PALEONTOLOGIST_4,950004.3391304348,2024-07-18 17:21:14.594727
ENCHANTED_DIAMOND_BLOCK,200651.38645213627,2024-07-18 17:21:14.594727
ENCHANTMENT_PALEONTOLOGIST_1,1700003.7,2024-07-18 17:21:14.594727
ENCHANTMENT_DELICATE_5,950012.2358695653,2024-07-18 17:21:14.594727
ENCHANTMENT_PALEONTOLOGIST_2,258078.79285714283,2024-07-18 17:21:14.594727
GOBLIN_EGG_GREEN,2076.8,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_6,92977337.25,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_5,0.0,2024-07-18 17:21:14.594727
GIANT_FRAGMENT_BIGFOOT,6635.30303030303,2024-07-18 17:21:14.594727
LIGHT_BAIT,102.59905746382779,2024-07-18 17:21:14.594727
HOT_POTATO_BOOK,76304.56553398058,2024-07-18 17:21:14.594727
MAGIC_MUSHROOM_SOUP,211.89110304997374,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_3,0.0,2024-07-18 17:21:14.594727
CLAY_BALL,0.2,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_4,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_5,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_CASTER_6,18281.90808625337,2024-07-18 17:21:14.594727
OLD_FRAGMENT,7579.873640344681,2024-07-18 17:21:14.594727
BEATING_HEART,13454.44353628024,2024-07-18 17:21:14.594727
ROUGH_AMBER_GEM,1.2,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_4,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_3,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_PROSECUTE_1,0.0,2024-07-18 17:21:14.594727
AMALGAMATED_CRIMSONITE,0.0,2024-07-18 17:21:14.594727
FINE_AMBER_GEM,20239.588528198074,2024-07-18 17:21:14.594727
SUPER_MAGIC_MUSHROOM_SOUP,239.38603568657874,2024-07-18 17:21:14.594727
ENCHANTED_QUARTZ,3756.138974548261,2024-07-18 17:21:14.594727
ENCHANTED_COAL_BLOCK,65425.6298245614,2024-07-18 17:21:14.594727
ENDER_PEARL,5.20200472655963,2024-07-18 17:21:14.594727
LESSER_SOULFLOW_ENGINE,3000003.233333333,2024-07-18 17:21:14.594727
ENCHANTED_GLACITE,10720.0,2024-07-18 17:21:14.594727
LARGE_WALNUT,206216.7447368421,2024-07-18 17:21:14.594727
FLAWED_JADE_GEM,266.8985425339691,2024-07-18 17:21:14.594727
TOIL_LOG,0.0,2024-07-18 17:21:14.594727
SLUDGE_JUICE,1746.6705262951489,2024-07-18 17:21:14.594727
BONZO_FRAGMENT,121.59999999999998,2024-07-18 17:21:14.594727
SUGAR_CANE,2.0,2024-07-18 17:21:14.594727
ENCHANTMENT_RESPITE_5,486790.11875,2024-07-18 17:21:14.594727
ENCHANTMENT_RESPITE_3,65010.9286885246,2024-07-18 17:21:14.594727
ENCHANTMENT_RESPITE_4,82002.1,2024-07-18 17:21:14.594727
ENCHANTMENT_RESPITE_1,19453.213653136532,2024-07-18 17:21:14.594727
ENCHANTMENT_RESPITE_2,11001.987999999998,2024-07-18 17:21:14.594727
TESSELLATED_ENDER_PEARL,3380495.3,2024-07-18 17:21:14.594727
ENCHANTED_RAW_BEEF,581.9793628250117,2024-07-18 17:21:14.594727
AOTE_STONE,4717478.425000001,2024-07-18 17:21:14.594727
RABBIT_HIDE,12.844617660178903,2024-07-18 17:21:14.594727
INFERNO_FUEL_BLOCK,56194.02842105263,2024-07-18 17:21:14.594727
ENCHANTMENT_OVERLOAD_5,12679380.9,2024-07-18 17:21:14.594727
ENCHANTMENT_OVERLOAD_4,5369884.266666667,2024-07-18 17:21:14.594727
ENCHANTMENT_OVERLOAD_3,1954445.2166666668,2024-07-18 17:21:14.594727
ENCHANTMENT_OVERLOAD_2,1079320.3,2024-07-18 17:21:14.594727
ENCHANTMENT_OVERLOAD_1,678737.0448275863,2024-07-18 17:21:14.594727
DARK_BAIT,1113.0637782821645,2024-07-18 17:21:14.594727
ENCHANTED_PUMPKIN,1559.890829001321,2024-07-18 17:21:14.594727
ENCHANTED_COOKED_FISH,146598.2,2024-07-18 17:21:14.594727
OBSIDIAN,17.527881333561798,2024-07-18 17:21:14.594727
PET_ITEM_EXP_SHARE_DROP,3700002.8,2024-07-18 17:21:14.594727
STARFALL,1483.5634862385323,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_6,115.53943661971832,2024-07-18 17:21:14.594727
SECOND_MASTER_STAR,18468767.85333333,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_5,0.0,2024-07-18 17:21:14.594727
ROUGH_ONYX_GEM,1.1,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_7,1210321.990909091,2024-07-18 17:21:14.594727
ENCHANTMENT_HARDENED_MANA_10,1060773.8762711864,2024-07-18 17:21:14.594727
FLAWLESS_ONYX_GEM,1933281.1292682926,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_JERRY_2,0.1,2024-07-18 17:21:14.594727
ENTROPY_SUPPRESSOR,8291238.2,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_REND_3,255556.7,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_JERRY_1,50.1,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_REND_2,50000.690322580645,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_REND_1,234847.98125,2024-07-18 17:21:14.594727
GLOWSTONE_DUST_DISTILLATE,4679.560688054738,2024-07-18 17:21:14.594727
ENCHANTED_POPPY,3686.561098946499,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_JERRY_5,77.23745704467355,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_JERRY_4,1.5,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_REND_5,5000000.5,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_JERRY_3,0.1,2024-07-18 17:21:14.594727
ENCHANTMENT_ULTIMATE_REND_4,1304258.22,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_2,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_1,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_4,0.0,2024-07-18 17:21:14.594727
BAZAAR_COOKIE,0.0,2024-07-18 17:21:14.594727
ENCHANTMENT_FIRE_PROTECTION_3,0.0,2024-07-18 17:21:14.594727
FLAWLESS_PERIDOT_GEM,3693840.111111111,2024-07-18 17:21:14.595726
BROWN_MUSHROOM,7.518115832145493,2024-07-18 17:21:14.595726
DISPLACED_LEECH,109958.2,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_5,0.0,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_4,0.0,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_3,0.0,2024-07-18 17:21:14.595726
CARROT_ITEM,2.1413531799729366,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_2,0.0,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_1,0.0,2024-07-18 17:21:14.595726
UMBER,75.6,2024-07-18 17:21:14.595726
HEALING_TISSUE,5082.891129008468,2024-07-18 17:21:14.595726
EXP_BOTTLE,36.12861347010847,2024-07-18 17:21:14.595726
MOLTEN_CUBE,19.076681614349777,2024-07-18 17:21:14.595726
ENCHANTMENT_HARVESTING_6,1137483.753179191,2024-07-18 17:21:14.595726
ENCHANTED_RABBIT_HIDE,9679.658606158831,2024-07-18 17:21:14.595726
WATER_ORB,680000.0,2024-07-18 17:21:14.595726
GLACITE_JEWEL,33008.305010224954,2024-07-18 17:21:14.595726
INFERNO_VERTEX,741206.4421703871,2024-07-18 17:21:14.595726
RUSTY_ANCHOR,4067809.5,2024-07-18 17:21:14.595726
WEAK_WOLF_CATALYST,15252.13901098901,2024-07-18 17:21:14.595726
FLAWED_AMETHYST_GEM,257.59371900826443,2024-07-18 17:21:14.595726
PERFECT_JADE_GEM,12582488.426530613,2024-07-18 17:21:14.595726
ENCHANTED_BIRCH_LOG,514.7725825688877,2024-07-18 17:21:14.595726
FOURTH_MASTER_STAR,68564787.73333333,2024-07-18 17:21:14.595726
ENCHANTED_GUNPOWDER,2938.781618002778,2024-07-18 17:21:14.595726
REFINED_AMBER,284000.4647798742,2024-07-18 17:21:14.595726
ENCHANTED_SUGAR,630.1232312599016,2024-07-18 17:21:14.595726
CACTUS,3.3791068490041423,2024-07-18 17:21:14.595726
DUNG,2413.4390600315955,2024-07-18 17:21:14.595726
ENCHANTED_RAW_SALMON,1525.911983421628,2024-07-18 17:21:14.595726
BOBBIN_SCRIPTURES,28356.59948453608,2024-07-18 17:21:14.595726
ENCHANTED_EMERALD,1026.7,2024-07-18 17:21:14.595726
RED_MUSHROOM,7.782139319907561,2024-07-18 17:21:14.595726
